customer_id,name,age,gender,city,income,transaction_id,product_id,amount,payment_mode,date,purchased,days_since_last_purchase,transaction_id_num,product_id_num,purchase_per_day,income_log,amount_log,income_power,amount_power,income_bin,frequent_buyer
187.0,Aryan,24.0,Male,Mumbai,69177.0,T02687,P004,1906.0,Debit Card,2025-02-02,1,332,2687,4,5.723723723723723,11.144438171983634,7.553286605600419,0.45223635905128406,0.4538159553543507,Low,1
967.0,Kabir,18.0,Female,Delhi,64983.317348365046,T02689,P006,1625.0,Debit Card,2025-09-06,1,116,2689,6,13.88888888888889,11.081901248203494,7.3938782901077555,0.32533380687829017,0.21739030416735058,Low,0
265.0,Meera,36.0,Male,Bangalore,76344.0,T02690,P005,1692.0,UPI,2025-02-01,1,333,2690,5,5.065868263473054,11.243017820617611,7.4342573821331355,0.6492027926895093,0.2763122423613118,Low,1
545.0,Vivaan,25.0,Male,Delhi,94947.0,T02692,P003,232.0,Debit Card,2025-03-27,0,279,2692,3,0.8285714285714286,11.461084652300842,5.4510384535657,1.07185955779064,-1.9726168777977362,Low,0
367.0,Aarav,45.0,Male,Bangalore,56163.0,T02693,P003,1303.0,Credit Card,2025-01-04,1,361,2693,3,3.5994475138121547,10.936031261234533,7.1731917424865985,0.02332446078583869,-0.09345025817776155,Low,0
263.0,Riya,38.0,Male,Surat,88580.0,T02694,P005,2075.0,Credit Card,2025-04-15,1,260,2694,5,7.950191570881226,11.39167266664354,7.638198244285779,0.9392447511582639,0.584000357383649,Low,1
881.0,Isha,19.0,Male,Surat,89050.0,T02695,P004,1898.0,Debit Card,2025-02-18,1,316,2695,4,5.987381703470032,11.396964518301022,7.549082710812286,0.9494175736632318,0.44744844442319914,Low,1
180.0,Kabir,33.0,Female,Bangalore,27507.0,T02696,P006,861.0,Debit Card,2025-12-09,0,22,2696,6,37.43478260869565,10.222232150439726,6.759255270663693,-1.5831788900112123,-0.628471769220536,Low,0
831.0,Kabir,51.0,Male,Pune,88682.0,T02697,P002,1925.0,Credit Card,2025-10-09,1,83,2697,2,22.916666666666668,11.392823492657367,7.563200592358071,0.9414579299722406,0.46886123539040375,Low,1
549.0,Meera,19.0,Male,Bangalore,24414.0,T02698,P005,1210.0,UPI,2025-02-10,1,324,2698,5,3.723076923076923,10.10295297649576,7.099201743553092,-1.873816137688861,-0.1935584943943467,Low,0
258.0,Aryan,32.0,Male,Chennai,37500.0,T02700,P003,1850.0,Credit Card,2025-01-17,1,348,2700,3,5.300859598853868,10.53212287826962,7.523481312573497,-0.8585497481100989,0.4088276022160145,Low,1
902.0,Riya,26.0,Female,Kolkata,25745.0,T02701,P003,391.0,UPI,2025-10-19,0,73,2701,3,5.283783783783784,10.15603455421958,5.971261839790462,-1.743652670972371,-1.4945586278018235,Low,0
757.0,Meera,50.0,Female,Surat,32150.0,T02702,P003,1218.0,Debit Card,2025-11-22,1,39,2702,3,30.45,10.378198833381107,7.105786129481271,-1.213075373002563,-0.18473129360598559,Low,0
486.0,Meera,41.0,Male,Chennai,96764.0,T02705,P006,870.0,UPI,2025-11-04,0,57,2705,6,15.0,11.480040637634453,6.769641976852503,1.1077689605423984,-0.6157704861132582,Low,0
396.0,Meera,25.0,Female,Pune,65510.0,T02708,P004,2029.0,Cash,2025-04-25,1,250,2708,4,8.08366533864542,11.089973346454478,7.615791072035833,0.3418000185342475,0.5493536420659081,Low,1
773.0,Kabir,53.0,Female,Chennai,22881.0,T02709,P001,957.0,UPI,2025-09-02,0,120,2709,1,7.909090909090909,10.03810585426089,6.86484777797086,-2.034645357343526,-0.4976615597402912,Low,0
696.0,Riya,31.0,Male,Surat,82457.0,T02710,P006,2675.0,UPI,2025-02-11,1,323,2710,6,8.256172839506172,11.320044351782906,7.892078421248119,0.8005256335698396,0.9916718172379363,Low,1
826.0,Meera,34.0,Male,Bangalore,25741.0,T02711,P003,377.0,Credit Card,2025-11-20,0,41,2711,3,8.976190476190476,10.155879178209323,5.934894195619588,-1.744031737702033,-1.5302224498157595,Low,0
764.0,Diya,36.0,Male,Kolkata,52833.0,T02712,P003,266.0,Cash,2025-03-14,0,292,2712,3,0.9078498293515358,10.874910201848282,5.58724865840025,-0.10576278886012384,-1.8539092484626951,Low,0
448.0,Aarav,49.0,Female,Mumbai,37821.0,T02715,P003,528.0,Cash,2025-05-03,0,242,2715,3,2.1728395061728394,10.540646222887219,6.270988431858299,-0.8392235248374199,-1.1867999594308996,Low,0
566.0,Riya,43.0,Male,Delhi,82524.0,T02716,P005,1735.0,UPI,2025-11-03,1,58,2716,5,29.406779661016948,11.320856556721393,7.459338895220296,0.8021093340638168,0.31323887954057916,Low,1
385.0,Kabir,39.0,Male,Chennai,50531.0,T02718,P003,2400.0,Debit Card,2025-09-22,1,100,2718,3,23.762376237623762,10.830362077949928,7.783640596221253,-0.200809358940287,0.814096201850291,Low,1
491.0,Diya,46.0,Male,Kolkata,62645.0,T02719,P004,1534.0,UPI,2025-05-18,1,227,2719,4,6.728070175438597,11.045255111518165,7.336285660021297,0.25025713643314285,0.1344621012272381,Low,0
439.0,Meera,38.52180569717409,Female,Delhi,49317.0,T02721,P004,2465.0,Credit Card,2025-04-23,1,252,2721,4,9.743083003952568,10.80604440495564,7.81035268372429,-0.2530376590941444,0.8573543436947465,Low,1
870.0,Vivaan,42.11827603498549,Male,Delhi,910330.0,T02722,P004,553.0,Cash,2025-07-10,0,174,2722,4,3.16,13.721563548620772,6.317164686747284,4.550517002920845,-1.1371156250239414,Very High,0
283.0,Aryan,33.0,Female,Bangalore,31322.0,T02726,P001,280.0,Credit Card,2025-01-19,0,346,2726,1,0.8069164265129684,10.352107930958221,5.638354669333745,-1.2742170506464785,-1.8082230758752502,Low,0
569.0,Riya,21.0,Female,Bangalore,97339.0,T02730,P002,381.0,Cash,2025-12-26,0,5,2730,2,63.5,11.485965283387445,5.945420608606575,1.1189655117565678,-1.5199360120722187,Low,0
321.0,Aarav,36.0,Male,Bangalore,97430.0,T02731,P002,1769.0,Cash,2025-05-09,1,236,2731,2,7.4641350210970465,11.486899714145839,7.478734825567875,1.1207302583683134,0.34196808915581944,Low,1
362.0,Diya,25.0,Female,Ahmedabad,30208.0,T02732,P004,662.0,Credit Card,2025-12-07,0,24,2732,4,26.48,10.315895172210867,6.4967749901858625,-1.3595887339759787,-0.9378143683722096,Low,0
165.0,Meera,41.0,Male,Delhi,68920.0,T02733,P001,1810.0,Credit Card,2025-07-02,1,182,2733,1,9.890710382513662,11.140716200112923,7.501634457883413,0.44472624480433176,0.37608268697885694,Low,1
717.0,Meera,29.0,Female,Bangalore,48064.0,T02735,P005,731.0,UPI,2025-03-12,0,294,2735,5,2.477966101694915,10.780309540499916,6.595780513961311,-0.30857657745075506,-0.8237193841151348,Low,0
502.0,Aarav,48.0,Female,Pune,58203.0,T02737,P001,2985.0,Cash,2025-09-30,1,92,2737,1,32.096774193548384,10.971709359880169,8.001689978099135,0.09797749424539819,1.1765730661920166,Low,1
618.0,Riya,33.0,Female,Ahmedabad,80103.0,T02739,P005,2875.0,Debit Card,2025-07-24,1,160,2739,5,17.857142857142858,11.291081069387639,7.964155718840937,0.7438886608466361,1.1126356768442878,Low,1
108.0,Meera,46.0,Female,Delhi,39871.0,T02740,P006,2227.0,Credit Card,2025-09-24,1,98,2740,6,22.494949494949495,10.593429602147125,7.708859601047175,-0.7202435005018247,0.6946527350636892,Low,1
332.0,Aryan,49.0,Male,Ahmedabad,41381.0,T02741,P001,990.0,Credit Card,2025-02-04,0,330,2741,1,2.990936555891239,10.630601282659347,6.898714534329988,-0.6371763996137808,-0.4549045925409438,Low,0
571.0,Meera,50.0,Male,Mumbai,69892.0,T02742,P003,1469.0,Credit Card,2025-01-01,1,364,2742,3,4.024657534246575,11.154720780145734,7.293017679772782,0.47295644623633887,0.07300925722189594,Low,0
419.0,Vivaan,42.0,Male,Ahmedabad,21894.0,T02743,P006,2413.0,UPI,2025-05-08,1,237,2743,6,10.138655462184873,9.9940135792355,7.789040401657477,-2.1451518067309965,0.8228154345156456,Low,1
486.0,Meera,29.0,Male,Ahmedabad,44976.0,T02745,P006,1939.0,UPI,2025-07-31,1,153,2745,6,12.590909090909092,10.713906526979539,7.570443252057374,-0.4531592047388973,0.4798782376440822,Low,1
118.0,Riya,43.0,Male,Chennai,88306.0,T02746,P003,850.0,Debit Card,2025-09-25,0,97,2746,3,8.673469387755102,11.388574658648126,6.7464121285733745,0.9332844675540246,-0.6441273390089616,Low,0
862.0,Diya,51.0,Male,Kolkata,53038.0,T02748,P001,838.0,UPI,2025-01-25,0,340,2748,1,2.4574780058651027,10.878782770986687,6.732210706467206,-0.09753881966300443,-0.6613750671542308,Low,0
788.0,Kabir,59.0,Female,Kolkata,93786.0,T02749,P005,1374.0,Debit Card,2025-12-01,1,30,2749,5,44.32258064516129,11.44878153263892,7.226209010100671,1.0484828585342687,-0.020468697963536227,Low,0
395.0,Aryan,39.0,Female,Mumbai,90394.0,T02750,P006,489.0,Debit Card,2025-06-29,0,185,2750,6,2.629032258064516,11.411944235116115,6.194405391104672,0.9781578161009711,-1.267837589217185,Low,0
219.0,Isha,32.0,Male,Bangalore,64977.57124824755,T02751,P001,248.0,Debit Card,2025-03-12,0,294,2751,1,0.8406779661016949,11.081812821419767,5.517452896464707,0.3251532840814046,-1.9152858665479369,Low,0
826.0,Riya,46.0,Male,Delhi,71455.0,T02752,P006,865.0,Credit Card,2025-12-18,0,13,2752,6,61.785714285714285,11.176837154639884,6.763884908562435,0.5173836098865285,-0.6228148942950005,Low,0
499.0,Aryan,49.0,Male,Mumbai,97108.0,T02753,P003,2206.0,Debit Card,2025-03-10,1,296,2753,3,7.427609427609427,11.48358933793472,7.699389406256737,1.1144769207494873,0.6796991332528594,Low,1
570.0,Meera,21.0,Male,Mumbai,59697.0,T02754,P001,1350.0,Credit Card,2025-03-22,1,284,2754,1,4.7368421052631575,10.997053797982007,7.208600337960199,0.15069780697344928,-0.04482496456244561,Low,0
153.0,Aarav,41.0,Female,Bangalore,45921.0,T02755,P006,1441.0,UPI,2025-02-23,1,311,2755,6,4.618589743589744,10.734699584051969,7.273786317844895,-0.40768658623137916,0.045926590299966416,Low,0
498.0,Vivaan,32.0,Male,Chennai,58596.0,T02756,P003,998.0,Debit Card,2025-10-20,0,72,2756,3,13.67123287671233,10.97843877971537,6.906754778648554,0.11200080064825617,-0.4446957473433368,Low,0
187.0,Riya,54.0,Female,Delhi,52642.0,T02757,P003,902.0,Credit Card,2025-06-29,0,185,2757,3,4.849462365591398,10.87128855525674,6.805722553416985,-0.113459435219407,-0.5713697944661169,Low,0
611.0,Isha,40.0,Male,Delhi,62875.0,T02758,P001,1857.0,Debit Card,2025-10-01,1,91,2758,1,20.184782608695652,11.048919811848128,7.527255919373784,0.25778882960597066,0.4145048723718599,Low,1
175.0,Meera,25.0,Male,Pune,25492.0,T02760,P001,2715.0,UPI,2025-05-06,1,239,2760,1,11.3125,10.146159183657883,7.906915488678587,-1.767767897777437,1.0163786599425586,Low,1
111.0,Kabir,48.0,Female,Ahmedabad,80011.0,T02762,P005,1668.9817058134252,UPI,2025-03-15,0,291,2762,5,5.715690773333648,11.289931902407144,7.420567950748059,0.7416349760390892,0.2562638032851937,Low,1
960.0,Aarav,56.0,Male,Mumbai,38891.0,T02763,P001,1356.0,UPI,2025-11-23,1,38,2763,1,34.76923076923077,10.568543852929547,7.213031659834869,-0.7761883793722346,-0.03870655413540563,Low,0
948.0,Aarav,46.0,Male,Chennai,78031.0,T02765,P003,429.0,Debit Card,2025-07-30,0,154,2765,3,2.767741935483871,11.264874277949835,6.063785208687608,0.6923691816443543,-1.4022190887810813,Low,0
669.0,Diya,48.0,Female,Ahmedabad,88232.0,T02766,P003,2500.0,Credit Card,2025-09-22,1,100,2766,3,24.752475247524753,11.387736321678217,7.824445930877619,0.9316709730282848,0.8803042472815984,Low,1
416.0,Vivaan,24.0,Female,Chennai,27910.0,T02767,P004,2793.0,Cash,2025-04-24,1,251,2767,4,11.083333333333334,10.236776155340317,7.935229539816907,-1.5481949247147424,1.0638051512622095,Low,1
437.0,Aryan,28.0,Male,Delhi,40092.0,T02768,P001,2863.0,Cash,2025-03-02,1,304,2768,1,9.38688524590164,10.598957034465641,7.9599745280805365,-0.7078537733272606,1.1055535948372741,Low,1
643.0,Meera,59.0,Female,Delhi,93228.0,T02769,P006,2402.0,Cash,2025-03-26,1,280,2769,6,8.548042704626335,11.442814111072106,7.784473235736469,1.037124434511878,0.8154398555197695,Low,1
880.0,Kabir,27.0,Male,Ahmedabad,37939.0,T02770,P006,775.0,Cash,2025-04-02,0,273,2770,6,2.8284671532846715,10.543761243489005,6.654152520183219,-0.8321682899265045,-0.7549967499044964,Low,0
675.0,Isha,41.0,Male,Delhi,20036.0,T02771,P003,1887.0,Debit Card,2025-05-20,1,225,2771,3,8.349557522123893,9.905335843393745,7.543273346705446,-2.370260312721894,0.4386611540912432,Low,1
273.0,Riya,19.0,Male,Ahmedabad,49873.0,T02773,P005,1936.0,Credit Card,2025-12-25,1,6,2773,5,276.57142857142856,10.817255103865845,7.5688956634069955,-0.2289295043038097,0.4775223355035864,Low,1
559.0,Aarav,39.0,Female,Kolkata,60741.0,T02776,P002,2390.0,Credit Card,2025-10-02,1,90,2776,2,26.263736263736263,11.01439066528847,7.779466967458324,0.18661332460489816,0.8073656847289965,Low,1
198.0,Aarav,33.0,Female,Delhi,44918.0,T02777,P005,2829.0,Credit Card,2025-03-23,1,283,2777,5,9.961267605633802,10.712616146805829,7.948031990637284,-0.45598715546990276,1.085369685500332,Low,1
660.0,Aarav,43.0,Female,Chennai,64986.0071803237,T02778,P006,2269.0,UPI,2025-09-09,1,113,2778,6,19.903508771929825,11.081942639363717,7.727535110475448,0.32541830565073304,0.7242548219372688,Low,1
236.0,Vivaan,44.0,Male,Surat,54283.0,T02780,P001,674.0,Credit Card,2025-12-13,0,18,2780,1,35.473684210526315,10.90198480320126,6.51471269087253,-0.04839405371455157,-0.9173700628969195,Low,0
983.0,Kabir,56.0,Male,Bangalore,48013.0,T02781,P005,1662.0503330531917,Cash,2025-12-05,0,26,2781,5,61.557419742710806,10.779247914030242,7.4164087451529435,-0.31087360712514805,0.25018733884152194,Low,0
345.0,Kabir,38.34347368281185,Male,Delhi,41143.0,T02782,P003,1615.0,Debit Card,2025-12-22,1,9,2782,3,161.5,10.624833387454752,7.38770923908104,-0.650026928621504,0.2084451668758224,Low,0
855.0,Aarav,57.0,Female,Mumbai,78726.0,T02783,P005,2130.0,Debit Card,2025-03-03,1,303,2783,5,7.006578947368421,11.273741450536969,7.664346632098617,0.7098300950215689,0.6246997991468792,Low,1
307.0,Diya,21.0,Male,Kolkata,943110.0,T02785,P003,1083.0,Cash,2025-01-17,1,348,2785,3,3.103151862464183,13.756939264126347,6.988413181999592,4.593824055135058,-0.3397376901465909,Very High,0
772.0,Riya,38.0,Female,Kolkata,64986.407464013704,T02786,P003,2365.0,Credit Card,2025-04-17,1,258,2786,3,9.13127413127413,11.081948798786572,7.768956044538332,0.32543087986431424,0.7904492769352214,Low,1
948.0,Aarav,44.0,Male,Delhi,38895.0,T02787,P001,2768.0,Credit Card,2025-08-06,1,147,2787,1,18.7027027027027,10.568646696555904,7.926241523170962,-0.7759566280511756,1.0487104850027789,Low,1
114.0,Aryan,50.0,Female,Delhi,81807.0,T02788,P006,2706.0,Debit Card,2025-05-14,1,231,2788,6,11.663793103448276,11.312130317319781,7.903596289614301,0.7850812684850842,1.0108428320010474,Low,1
188.0,Vivaan,25.0,Male,Bangalore,40897.0,T02789,P005,1743.0,Credit Card,2025-11-05,1,56,2789,5,30.57894736842105,10.61883644107976,7.463936604468925,-0.6634029034959055,0.32003529515670176,Low,1
347.0,Diya,31.0,Male,Pune,98506.0,T02790,P003,355.0,Cash,2025-03-22,0,284,2790,3,1.2456140350877194,11.49788289062496,5.87493073085203,1.1414490898263567,-1.588260391351543,Low,0
343.0,Aarav,58.0,Male,Mumbai,44756.0,T02792,P006,256.0,Cash,2025-02-28,0,306,2792,6,0.8338762214983714,10.709003136050958,5.54907608489522,-0.4639090366337295,-1.8876215821241962,Low,0
262.0,Vivaan,42.0,Female,Ahmedabad,75032.0,T02793,P004,1827.0,Debit Card,2025-01-24,1,341,2793,4,5.342105263157895,11.225683295746833,7.510977752014095,0.6148378601202666,0.3900629659612037,Low,1
654.0,Vivaan,42.0,Male,Pune,82863.0,T02794,P005,691.0,UPI,2025-05-14,0,231,2794,5,2.978448275862069,11.324955988663673,6.539585955617669,0.8100989493773649,-0.8888554348867678,Low,0
636.0,Isha,54.0,Male,Pune,22260.0,T02795,P002,1656.4717187906956,Credit Card,2025-12-14,0,17,2795,2,92.02620659948309,10.010591547450328,7.413048659344734,-2.103493167871004,0.2452833807219538,Low,0
371.0,Isha,55.0,Female,Surat,57211.0,T02796,P002,23968.0,Debit Card,2025-03-12,1,294,2796,2,81.24745762711865,10.95451894557479,10.08451660774299,0.062072167887561265,5.974198622552345,Low,1
297.0,Aryan,39.0,Female,Kolkata,64978.23541769178,T02797,P002,407.0,Credit Card,2025-10-13,0,79,2797,2,5.0875,11.081823042728686,6.0112671744041615,0.32517415098486413,-1.4549178193702488,Low,0
765.0,Diya,32.0,Female,Kolkata,97922.0,T02798,P002,1365.0,Credit Card,2025-06-07,1,207,2798,2,6.5625,11.491936734531745,7.2196420401307355,1.1302376070012514,-0.029565757577514985,Low,0
988.0,Aarav,51.0,Male,Ahmedabad,81993.0,T02799,P001,750.0,UPI,2025-10-10,0,82,2799,1,9.036144578313253,11.314401352837574,6.621405651764134,0.7895156373979377,-0.7936846854434395,Low,0
324.0,Aarav,29.0,Female,Surat,96464.0,T02802,P001,833.0,Credit Card,2025-04-02,0,273,2802,1,3.04014598540146,11.476935527237073,6.726233402358747,1.101895740814711,-0.6686146441808555,Low,0
894.0,Isha,30.0,Female,Surat,82744.0,T02804,P006,1487.0,Debit Card,2025-06-28,1,186,2804,6,7.951871657754011,11.323518868453043,7.305188215393037,0.807298781802169,0.09022182870532555,Low,0
188.0,Meera,24.0,Male,Pune,72076.0,T02805,P003,379.0,Credit Card,2025-01-19,0,346,2805,3,1.0922190201729107,11.185490270994313,5.940171252720432,0.5347145098480209,-1.5250693780685391,Low,0
432.0,Kabir,36.0,Male,Pune,28562.0,T02806,P001,1657.8367992378512,Debit Card,2025-04-22,0,253,2806,1,6.526916532432485,10.2598674529538,7.413871912378541,-1.4928521585359062,0.2464844826218889,Low,0
534.0,Isha,53.0,Male,Chennai,51589.0,T02807,P002,1662.8249556936314,Credit Card,2025-08-09,0,144,2807,2,11.467758315128492,10.851083134238696,7.416874420952128,-0.15649815297325012,0.25086733433357455,Low,0
541.0,Aarav,40.0,Male,Mumbai,89157.0,T02811,P003,1319.0,Credit Card,2025-08-31,1,122,2811,3,10.723577235772357,11.398165355664544,7.1853870155804165,0.9517245687098955,-0.07675580001683259,Low,0
220.0,Vivaan,52.0,Male,Ahmedabad,37110.0,T02812,P002,830.0,Cash,2025-11-12,0,49,2812,2,16.6,10.52166870060616,6.7226297948554485,-0.8822973567173671,-0.6729735685030259,Low,0
564.0,Isha,43.0,Female,Pune,82771.0,T02813,P006,2146.0,Debit Card,2025-09-09,1,113,2813,6,18.82456140350877,11.32384511893172,7.671826797878781,0.8079345349260575,0.6363958817068285,Low,1
437.0,Diya,25.0,Female,Kolkata,39199.0,T02814,P001,974.0,Debit Card,2025-07-27,0,157,2814,1,6.1645569620253164,10.576432025778553,6.882437470997847,-0.7584262118575127,-0.4755036439131017,Low,0
177.0,Meera,58.0,Female,Kolkata,56575.0,T02815,P004,2103.0,UPI,2025-05-22,1,223,2815,4,9.388392857142858,10.943340145997315,7.651595573857601,0.03865938219131165,0.6048168649906469,Low,1
867.0,Diya,49.0,Female,Ahmedabad,42553.0,T02816,P005,1577.0,Credit Card,2025-05-03,1,242,2816,5,6.489711934156379,10.658529136633662,7.363913501405819,-0.5751561336303805,0.17408158339755744,Low,0
997.0,Kabir,53.0,Female,Mumbai,38298.0,T02817,P005,2152.0,Cash,2025-03-18,1,288,2817,5,7.446366782006921,10.5531790651673,7.674617497364363,-0.8108634956050611,0.6407655546353018,Low,1
958.0,Diya,28.0,Male,Pune,64985.63036888973,T02819,P005,2179.0,UPI,2025-01-28,1,337,2819,5,6.446745562130178,11.081936841088911,7.687080155783135,0.32540646869273687,0.6603201032513158,Low,1
236.0,Aarav,44.0,Male,Mumbai,48371.0,T02821,P005,306.0,Cash,2025-11-14,0,47,2821,5,6.375,10.786676412905166,5.726847747587197,-0.29481048707506224,-1.7275970061946466,Low,0
927.0,Isha,44.0,Female,Ahmedabad,47180.0,T02822,P003,2495.0,Debit Card,2025-10-08,1,84,2822,3,29.352941176470587,10.761746548158834,7.822444729489319,-0.34880883792301337,0.8770400632636051,Low,1
691.0,Kabir,38.20773293057921,Female,Pune,29916.0,T02823,P004,1105.0,Debit Card,2025-08-13,1,140,2823,4,7.836879432624113,10.306182159681624,7.00850518208228,-1.3825885585734006,-0.31355343120286727,Low,0
942.0,Aarav,31.0,Male,Mumbai,42703.0,T02824,P004,1777.0,Debit Card,2025-03-21,1,285,2824,4,6.213286713286713,10.662047871644305,7.48324441607385,-0.5673655855979515,0.34866943206460066,Low,1
625.0,Aryan,35.0,Female,Ahmedabad,27410.0,T02825,P005,1580.0,Debit Card,2025-02-25,1,309,2825,5,5.096774193548387,10.21869967166673,7.365812837209472,-1.5916906590963578,0.17681626525724406,Low,0
754.0,Meera,32.0,Female,Mumbai,67800.0,T02826,P004,518.0,UPI,2025-03-29,0,277,2826,4,1.8633093525179856,11.124332223082254,6.251903883165888,0.4116029789435709,-1.2071528082295342,Low,0
563.0,Isha,38.22976633565264,Male,Surat,63663.0,T02827,P006,314.0,Credit Card,2025-06-22,0,192,2827,6,1.6269430051813472,11.06137453266671,5.752572638825633,0.2833461102361871,-1.7037926070250595,Low,0
474.0,Kabir,48.0,Male,Pune,55367.0,T02828,P004,1620.0,Cash,2025-07-01,1,183,2828,4,8.804347826086957,10.9217570885217,7.390798521735676,-0.006686742316946756,0.21292275691380544,Low,0
887.0,Meera,31.0,Female,Ahmedabad,65029.99297146694,T02829,P005,12808.0,Debit Card,2025-11-05,1,56,2829,5,224.7017543859649,11.082619250183296,9.457903327831136,0.326799490272183,4.235893389106139,Low,1
924.0,Diya,56.0,Male,Bangalore,60318.0,T02830,P005,254.0,Credit Card,2025-06-24,0,190,2830,5,1.3298429319371727,11.00740242429508,5.541263545158426,0.1721507118201049,-1.8944782215419427,Low,0
239.0,Kabir,33.0,Female,Bangalore,36498.0,T02831,P006,1513.0,Cash,2025-11-07,1,54,2831,6,27.509090909090908,10.505040141934996,7.322510433997394,-0.9201692018973567,0.11481881965230582,Low,0
951.0,Aryan,50.0,Male,Ahmedabad,86577.0,T02832,P004,2931.0,Cash,2025-01-12,1,353,2832,4,8.279661016949152,11.368801020706062,7.983440063006542,0.8951579630723333,1.145403868497762,Low,1
464.0,Riya,47.0,Male,Bangalore,50048.0,T02834,P004,2136.0,UPI,2025-10-30,1,62,2834,4,33.904761904761905,10.820757804523783,7.667158255319148,-0.22140774583995051,0.6290932976094934,Low,1
120.0,Diya,41.0,Female,Bangalore,41518.0,T02836,P003,775.0,Debit Card,2025-01-13,0,352,2836,3,2.1954674220963173,10.633906432771306,6.654152520183219,-0.6298191469245363,-0.7549967499044964,Low,0
857.0,Vivaan,44.0,Male,Surat,89803.0,T02837,P004,1992.0,Credit Card,2025-11-23,1,38,2837,4,51.07692307692308,11.405384796728105,7.597396320212795,0.9655830043867007,0.5210684928029096,Low,1
868.0,Diya,25.0,Male,Surat,28680.0,T02838,P004,1585.0,Cash,2025-03-17,1,289,2838,4,5.4655172413793105,10.263990161609186,7.368970402194793,-1.4829971365508026,0.18136568577839504,Low,0
120.0,Isha,53.0,Male,Chennai,22419.0,T02839,P006,856.0,Debit Card,2025-06-04,0,210,2839,6,4.056872037914692,10.017708696626151,6.75343791859778,-2.085649278809852,-0.6355697985815173,Low,0
877.0,Riya,18.0,Male,Bangalore,98497.0,T02840,P006,2215.0,UPI,2025-12-10,1,21,2840,6,100.68181818181819,11.497791522385512,7.703459047867175,1.1412769119599044,0.6861204478157255,Low,1
577.0,Aarav,23.0,Male,Delhi,78268.0,T02843,P002,884.0,Credit Card,2025-03-01,0,305,2843,2,2.888888888888889,11.267906890430055,6.785587645007929,0.6983442445750433,-0.5962015067647836,Low,0
245.0,Kabir,39.0,Male,Mumbai,51127.0,T02844,P001,11680.0,Credit Card,2025-12-07,1,24,2844,1,467.2,10.842087571330119,9.365718869155696,-0.17571312706372652,4.004255824560108,Low,1
995.0,Aarav,28.0,Female,Pune,88535.0,T02845,P001,1293.0,Debit Card,2025-02-08,1,326,2845,1,3.9541284403669725,11.391164527944621,7.165493475060845,0.938267382451772,-0.10396015662227269,Low,0
477.0,Diya,22.0,Male,Surat,42063.0,T02846,P001,2528.0,Credit Card,2025-02-26,1,308,2846,1,8.181229773462784,10.646947546969663,7.835579246669965,-0.6008352880437603,0.898496413272443,Low,1
955.0,Aarav,22.0,Female,Bangalore,69725.0,T02848,P004,218.0,UPI,2025-02-06,0,328,2848,4,0.662613981762918,11.152328554450929,5.389071729816501,0.46813962365094824,-2.0251824140279187,Low,0
943.0,Aryan,23.0,Male,Chennai,37862.0,T02849,P005,2173.0,Credit Card,2025-01-08,1,357,2849,5,6.069832402234637,10.541729660926741,7.684324067681155,-0.8367691577107985,0.6559899487831512,Low,1
928.0,Aarav,52.0,Male,Bangalore,63952.0,T02852,P002,654.0,Credit Card,2025-10-20,0,72,2852,2,8.95890410958904,11.065903717556399,6.484635235635252,0.2926248902159745,-0.9515940290669094,Low,0
751.0,Riya,31.0,Female,Mumbai,55361.0,T02854,P005,2223.0,Cash,2025-12-19,1,12,2854,5,171.0,10.921648716806612,7.707062655370473,-0.0069149074559328744,0.6918123644752461,Low,1
151.0,Riya,41.0,Female,Ahmedabad,29107.0,T02855,P005,2856.0,UPI,2025-10-13,1,79,2855,5,35.7,10.278768329466978,7.957527402230773,-1.4477352252888271,1.1014123995577292,Low,1
635.0,Isha,53.0,Female,Ahmedabad,45651.0,T02857,P005,1344.0,Credit Card,2025-08-28,1,125,2857,5,10.666666666666666,10.72880269667349,7.20414929203594,-0.4205640904307202,-0.05096318789020405,Low,0
659.0,Aryan,32.0,Male,Delhi,23932.0,T02858,P004,1656.8338371981843,UPI,2025-12-29,0,2,2858,4,552.2779457327281,10.083013538694615,7.413267111854051,-1.9230549978914873,0.2456020702728561,Low,0
852.0,Diya,59.0,Male,Ahmedabad,64984.180351204785,T02860,P003,1831.0,UPI,2025-01-27,1,338,2860,3,5.40117994100295,11.081914528286205,7.513163545234075,0.3253609178294324,0.39333867883939355,Low,1
954.0,Aryan,40.0,Female,Mumbai,85587.0,T02861,P002,418.0,Credit Card,2025-06-30,0,184,2861,2,2.2594594594594595,11.357300365386841,6.037870919922137,0.8729161736807824,-1.4283166382352839,Low,0
609.0,Aryan,24.0,Female,Surat,26057.0,T02862,P003,1383.0,Cash,2025-07-16,1,168,2862,3,8.183431952662723,10.168080101762877,7.232733136177615,-1.7142999415485336,-0.011414881784947022,Low,0
390.0,Kabir,33.0,Male,Pune,99400.0,T02864,P002,1625.0,Debit Card,2025-09-12,1,110,2864,2,14.63963963963964,11.506917452956234,7.3938782901077555,1.158459229585582,0.21739030416735058,Low,0
456.0,Meera,19.0,Male,Mumbai,58893.0,T02865,P004,341.0,Debit Card,2025-05-29,0,216,2865,4,1.5714285714285714,10.983494496878668,5.834810737062605,0.12252437020204812,-1.6265667917171154,Low,0
