customer_id,name,age,gender,city,income,transaction_id,product_id,amount,payment_mode,date
904.0,,43.0,Female,Surat,35704.0,T02354,P002,1523.0,Credit Card,
862.0,Vivaan,43.0,Male,Mumbai,21195.0,T02355,P005,563.0,Debit Card,2025-09-27
880.0,Aarav,46.0,Male,Kolkata,31415.0,T02356,P004,,,2025-07-02
612.0,Vivaan,32.0,Male,Delhi,48743.0,T02357,P005,1406.0,UPI,2025-03-15
859.0,Aarav,52.0,Male,Ahmedabad,83190.0,T02358,P003,596.0,UPI,2025-11-24
615.0,Meera,45.0,Male,,48182.0,T02359,P003,2727.0,Credit Card,2025-12-28
,Riya,,Female,Kolkata,54112.0,T02360,P005,423.0,Cash,2025-03-04
703.0,Vivaan,49.0,Male,Delhi,52624.0,T02361,P003,2493.0,Credit Card,2025-12-03
213.0,Aryan,56.0,Male,Surat,51958.0,T02362,P004,1315.0,Credit Card,2025-06-09
623.0,Kabir,32.0,Male,Ahmedabad,69932.0,T02363,P005,1119.0,Credit Card,2025-07-13
840.0,Vivaan,36.0,Female,Chennai,94391.0,T02364,P002,1872.0,Cash,2025-03-29
668.0,Kabir,28.0,Female,Surat,67829.0,T02365,P005,1138.0,Credit Card,2025-09-23
806.0,Kabir,58.0,Female,Surat,45651.0,T02366,P001,2724.0,,2025-01-17
108.0,Kabir,48.0,Male,Pune,,T02367,P002,1954.0,UPI,2025-08-17
844.0,Meera,46.0,Female,Delhi,57606.0,T02368,P006,1876.0,UPI,2025-03-11
106.0,Riya,57.0,Male,Delhi,57067.0,T02369,P001,1176.0,Debit Card,2025-11-26
564.0,Vivaan,37.0,Female,Ahmedabad,41534.0,T02370,P002,10064.0,UPI,2025-02-27
321.0,Riya,58.0,Male,Delhi,27689.0,T02371,P002,352.0,UPI,2025-10-22
534.0,Aryan,45.0,Female,,57412.0,T02372,P001,2778.0,UPI,2025-03-08
973.0,Meera,32.0,Male,Chennai,42228.0,T02373,P001,1943.0,UPI,2025-04-11
568.0,Meera,29.0,Female,Ahmedabad,34728.0,T02374,P005,973.0,Cash,2025-04-02
964.0,Kabir,40.0,Male,Surat,817560.0,T02375,P003,1935.0,UPI,2025-08-06
388.0,Vivaan,47.0,Male,Chennai,44853.0,T02376,P006,668.0,Debit Card,2025-03-03
664.0,Diya,35.0,Male,Chennai,78182.0,T02377,,2901.0,UPI,2025-03-31
317.0,Diya,25.0,Female,Mumbai,59749.0,T02378,P003,129.0,Debit Card,2025-12-25
342.0,Isha,40.0,Male,Pune,75381.0,T02379,P005,1357.0,Cash,2025-08-23
612.0,,26.0,Male,Surat,99646.0,T02380,P006,1962.0,Credit Card,2025-09-26
462.0,,20.0,Male,Surat,80194.0,T02381,P003,,Debit Card,2025-11-16
,Vivaan,,Male,Delhi,85715.0,T02382,P006,1603.0,Credit Card,2025-06-12
810.0,Aarav,32.0,Male,Bangalore,37157.0,T02383,,609.0,Cash,2025-12-31
976.0,Vivaan,38.0,Male,,85888.0,T02384,P001,2947.0,Debit Card,2025-03-24
249.0,Aarav,50.0,Male,Bangalore,24507.0,T02385,P004,,Debit Card,2025-04-28
996.0,Aarav,51.0,Male,Surat,47213.0,T02386,P004,2806.0,Cash,2025-04-17
923.0,Vivaan,32.0,Male,Ahmedabad,26533.0,T02387,P001,2744.0,UPI,2025-03-14
404.0,Isha,54.0,Female,Chennai,32755.0,T02388,,965.0,,2025-01-26
894.0,Meera,35.0,Male,Surat,53371.0,T02389,P004,1760.0,Cash,2025-03-14
697.0,Aryan,49.0,Male,Surat,88916.0,T02390,P001,1833.0,Debit Card,2025-03-19
381.0,Riya,45.0,Male,Mumbai,38263.0,T02391,P005,1376.0,Credit Card,2025-01-13
693.0,Aarav,29.0,Male,Surat,78418.0,T02392,P003,886.0,UPI,2025-05-29
312.0,Aarav,44.0,Female,Pune,46745.0,,P003,1403.0,Debit Card,2025-01-26
747.0,Riya,45.0,Male,Kolkata,80653.0,T02394,,2523.0,Credit Card,2025-03-23
182.0,Aryan,53.0,Female,Mumbai,50697.0,T02395,P001,1024.0,Debit Card,2025-09-30
769.0,Aarav,21.0,Female,Chennai,84555.0,T02396,P004,1696.0,Debit Card,2025-05-03
305.0,Kabir,46.0,Male,Mumbai,,T02397,P006,1090.0,Debit Card,2025-11-19
709.0,Aryan,19.0,Female,Delhi,67096.0,T02398,P004,2580.0,UPI,2025-07-17
545.0,Isha,43.0,Male,Ahmedabad,45287.0,T02399,P005,2686.0,Cash,2025-03-30
488.0,Aryan,35.0,Male,Mumbai,65312.0,T02400,P004,,Debit Card,2025-08-28
298.0,Kabir,56.0,Female,Surat,72726.0,T02401,P004,1831.0,UPI,2025-10-24
428.0,,54.0,Female,Mumbai,77138.0,T02402,P003,370.0,Cash,2025-01-08
476.0,Aryan,55.0,Female,Delhi,66193.0,T02403,P002,,Debit Card,2025-12-25
295.0,Meera,27.0,Male,Bangalore,42117.0,T02404,P005,1457.0,,2025-06-26
670.0,Kabir,58.0,Male,Bangalore,78706.0,T02405,P004,897.0,Debit Card,2025-09-18
670.0,Vivaan,48.0,Female,Pune,89918.0,T02406,P006,1815.0,Cash,2025-09-07
110.0,Aarav,56.0,Male,Delhi,97271.0,T02407,P001,1605.0,Cash,2025-01-23
270.0,Kabir,57.0,Female,Mumbai,63013.0,T02408,P005,2697.0,,2025-06-18
,Vivaan,53.0,Female,Mumbai,73450.0,T02409,P005,424.0,Debit Card,2025-11-09
352.0,Meera,34.0,Female,Delhi,65382.0,T02410,P002,1086.0,UPI,2025-02-16
307.0,Aarav,32.0,Male,Kolkata,37290.0,T02411,P001,1503.0,Credit Card,2025-12-31
966.0,Aryan,43.0,,Surat,39797.0,T02412,P001,1344.0,Credit Card,2025-03-14
616.0,Kabir,59.0,Female,Chennai,27939.0,T02413,P001,1748.0,Cash,2025-02-15
956.0,Diya,35.0,Male,Mumbai,30447.0,T02414,P003,2052.0,UPI,2025-12-15
367.0,Aarav,56.0,Female,,97947.0,T02415,P004,1452.0,Cash,2025-07-06
128.0,Meera,48.0,Male,Bangalore,87643.0,,P002,2929.0,Credit Card,2025-08-05
445.0,Isha,32.0,Female,Surat,33313.0,T02417,P004,1659.0,Cash,2025-07-25
291.0,Aryan,24.0,Female,Pune,27523.0,T02418,P002,725.0,Credit Card,2025-10-07
853.0,Meera,44.0,Male,Bangalore,33285.0,T02419,P003,2881.0,Credit Card,2025-04-01
543.0,Aryan,56.0,Male,Bangalore,55774.0,T02420,P001,,Credit Card,2025-10-09
724.0,Vivaan,18.0,Male,Kolkata,42391.0,T02421,P005,615.0,Cash,2025-06-06
,Isha,18.0,Female,Surat,40874.0,T02422,,1197.0,Credit Card,2025-07-06
536.0,Aarav,34.0,Female,Surat,23747.0,,P006,1691.0,UPI,
323.0,Meera,43.0,Male,Mumbai,44815.0,T02424,P004,2680.0,Cash,2025-05-21
978.0,Riya,26.0,Female,Bangalore,44714.0,T02425,P004,2606.0,UPI,
475.0,Meera,,Female,Surat,24725.0,T02426,P001,2345.0,Cash,2025-07-24
992.0,Meera,39.0,Male,Delhi,,T02427,P003,1081.0,Cash,2025-10-20
516.0,Aryan,44.0,Female,Pune,45457.0,T02428,P002,2135.0,Debit Card,2025-05-08
860.0,Kabir,22.0,Male,Pune,98627.0,T02429,P005,2435.0,Debit Card,2025-08-14
349.0,Aarav,24.0,Female,Ahmedabad,72137.0,T02430,P005,5272.0,Credit Card,2025-07-21
709.0,Vivaan,34.0,Female,Pune,35261.0,T02431,P005,2207.0,UPI,2025-09-14
832.0,,18.0,Male,Ahmedabad,52544.0,T02432,P002,137.0,UPI,2025-01-25
138.0,Aarav,43.0,Female,Pune,61420.0,T02433,P002,1540.0,Credit Card,2025-12-23
719.0,Isha,58.0,Male,Delhi,68285.0,T02434,P005,668.0,Debit Card,2025-02-17
716.0,Isha,25.0,Female,Delhi,,T02435,,155.0,Debit Card,2025-03-06
985.0,Vivaan,29.0,Female,Chennai,70903.0,T02436,P004,2147.0,Debit Card,2025-03-30
581.0,Riya,18.0,Male,Surat,80184.0,T02437,P004,356.0,Credit Card,2025-06-09
286.0,,59.0,Female,Mumbai,64674.0,T02438,P005,2196.0,Debit Card,2025-05-27
283.0,Vivaan,46.0,Male,Chennai,57297.0,T02439,P002,1125.0,Cash,2025-11-25
991.0,Isha,34.0,Female,,99803.0,T02440,P001,1489.0,Debit Card,2025-03-02
553.0,Riya,34.0,Female,Chennai,95312.0,T02441,P002,943.0,Debit Card,2025-05-11
103.0,Meera,21.0,Female,Delhi,52813.0,T02442,P002,1293.0,UPI,2025-09-28
677.0,Isha,50.0,,Bangalore,42666.0,T02443,P005,346.0,Debit Card,2025-05-28
542.0,Meera,55.0,Female,Pune,94519.0,T02444,P001,736.0,Credit Card,2025-07-11
755.0,Vivaan,,Male,Bangalore,98561.0,T02445,P006,1188.0,Credit Card,2025-03-29
460.0,Aarav,41.0,Male,Surat,75184.0,T02446,P004,1505.0,Credit Card,2025-03-30
564.0,Kabir,,Female,Pune,89180.0,T02447,P003,2686.0,Debit Card,2025-08-02
148.0,Kabir,,Female,Pune,22108.0,T02448,,797.0,,2025-01-31
387.0,Diya,44.0,Male,Chennai,95787.0,,P006,2961.0,Cash,2025-02-01
339.0,,49.0,Male,Bangalore,89868.0,T02450,P001,1304.0,Debit Card,2025-11-13
505.0,Diya,38.0,Male,Chennai,99305.0,T02451,P005,1203.0,UPI,2025-05-15
783.0,Aryan,21.0,Female,Delhi,47610.0,T02452,P006,2967.0,Cash,2025-09-04
482.0,Meera,42.0,Male,Pune,93374.0,T02453,P005,211.0,Cash,2025-10-19
590.0,Meera,34.0,Male,Kolkata,32780.0,T02454,P002,1996.0,Debit Card,2025-04-27
494.0,Isha,44.0,Male,Kolkata,46148.0,T02455,P005,2961.0,Debit Card,2025-04-23
524.0,Meera,52.0,Female,Kolkata,,T02456,P001,1459.0,Debit Card,
848.0,Diya,38.0,Female,Ahmedabad,80313.0,T02457,P004,1968.0,Cash,2025-05-02
581.0,Riya,34.0,Male,Pune,39116.0,T02458,P001,2809.0,Debit Card,2025-02-27
107.0,Aarav,45.0,Male,Mumbai,89035.0,T02459,P004,1544.0,Debit Card,2025-11-18
572.0,Aryan,34.0,Male,Surat,53957.0,,P001,1720.0,UPI,
114.0,Riya,30.0,Male,Bangalore,98287.0,T02461,P004,1011.0,Cash,2025-01-02
909.0,Diya,59.0,Male,Kolkata,58314.0,T02462,P001,2785.0,Credit Card,2025-06-19
261.0,Diya,30.0,Female,Surat,,T02463,P001,2342.0,Cash,2025-06-07
277.0,Aarav,30.0,Male,Ahmedabad,37682.0,T02464,P006,106.0,UPI,2025-02-23
810.0,Aryan,57.0,Male,Mumbai,58737.0,T02465,P006,2720.0,Cash,2025-03-28
940.0,Aarav,19.0,Male,Ahmedabad,55057.0,T02466,P005,1666.0,,2025-10-16
527.0,Isha,31.0,Male,Kolkata,64111.0,T02467,P004,1540.0,Debit Card,2025-09-11
765.0,Aryan,24.0,Male,Delhi,68926.0,T02468,P005,787.0,,2025-05-06
243.0,Vivaan,31.0,Male,Delhi,46548.0,T02469,P003,2766.0,UPI,2025-10-02
872.0,Aryan,34.0,Male,Chennai,81562.0,T02470,P006,2281.0,Debit Card,2025-04-17
704.0,Meera,26.0,Male,Chennai,99409.0,T02471,P006,2996.0,Debit Card,2025-04-05
517.0,Isha,29.0,Female,Ahmedabad,86101.0,T02472,,2009.0,Debit Card,
390.0,Isha,22.0,Female,Bangalore,94723.0,T02473,P004,1287.0,UPI,2025-09-16
336.0,Kabir,,Male,Pune,76888.0,T02474,P006,,,2025-03-31
636.0,Riya,21.0,Female,Delhi,32598.0,T02475,P002,656.0,Credit Card,
636.0,Aarav,38.0,Male,Kolkata,77395.0,T02476,P002,1461.0,Cash,2025-06-20
440.0,Riya,20.0,Male,Ahmedabad,85532.0,T02477,P002,1748.0,Debit Card,2025-10-27
243.0,Meera,49.0,Female,Delhi,53545.0,T02478,P006,931.0,UPI,2025-08-20
943.0,,32.0,Female,Pune,71012.0,T02479,P001,1629.0,Credit Card,2025-01-28
236.0,Riya,21.0,Female,Delhi,98414.0,T02480,P003,2932.0,Cash,2025-04-18
172.0,Riya,20.0,Male,Kolkata,52430.0,T02481,P002,1101.0,UPI,2025-07-03
324.0,Meera,40.0,Male,Mumbai,22176.0,T02482,P006,2438.0,UPI,2025-11-16
278.0,Aryan,48.0,Male,Bangalore,,T02483,P003,612.0,Debit Card,2025-05-11
706.0,Meera,20.0,Male,Kolkata,77124.0,T02484,P004,2614.0,Debit Card,2025-10-12
795.0,Aarav,42.0,Female,Kolkata,98947.0,T02485,P003,288.0,Debit Card,2025-12-12
879.0,Vivaan,21.0,Male,Kolkata,91437.0,T02486,P004,2133.0,UPI,2025-08-07
648.0,Isha,50.0,Male,Pune,24482.0,T02487,P004,1594.0,UPI,2025-12-07
685.0,Aarav,58.0,Female,Kolkata,59574.0,T02488,P003,551.0,Cash,2025-10-04
983.0,Riya,54.0,Male,Pune,27338.0,T02489,P003,1858.0,UPI,2025-08-01
417.0,Riya,43.0,Female,Ahmedabad,81480.0,T02490,P002,1245.0,Debit Card,2025-08-15
377.0,Riya,55.0,Male,Ahmedabad,246950.0,T02491,P002,2124.0,Cash,2025-01-29
981.0,Kabir,20.0,Female,Kolkata,72672.0,T02492,P006,1879.0,Debit Card,2025-03-02
255.0,Aryan,36.0,Male,Ahmedabad,22837.0,T02493,P006,2481.0,,2025-05-22
590.0,Isha,33.0,Female,Surat,49669.0,T02494,P003,1519.0,Credit Card,2025-02-24
415.0,Aarav,55.0,Female,Pune,46016.0,T02495,P003,2944.0,,2025-11-21
399.0,Aryan,23.0,Female,Bangalore,56943.0,T02496,P003,1084.0,Debit Card,2025-04-22
265.0,Meera,50.0,Male,Ahmedabad,43244.0,T02497,P004,1687.0,Debit Card,2025-05-18
757.0,Vivaan,41.0,Female,Pune,,T02498,P003,1676.0,Cash,2025-03-18
,Riya,20.0,Female,Chennai,23770.0,T02499,P005,2005.0,Debit Card,2025-02-21
996.0,Vivaan,51.0,Male,Delhi,,T02500,P003,566.0,UPI,2025-03-28
950.0,Vivaan,49.0,Female,Mumbai,63744.0,T02501,,2395.0,Debit Card,2025-03-10
414.0,,20.0,Male,Kolkata,34908.0,T02502,P003,,Credit Card,2025-07-08
575.0,Aarav,40.0,Female,Pune,60891.0,T02503,,1731.0,UPI,2025-11-08
934.0,Isha,,Female,Pune,47588.0,T02504,P002,1236.0,UPI,2025-05-05
519.0,Diya,,,Surat,78830.0,T02505,P003,231.0,Debit Card,2025-05-01
,Riya,22.0,,Ahmedabad,27973.0,,P005,1605.0,UPI,2025-05-02
948.0,Vivaan,43.0,Female,Delhi,,T02507,P003,2919.0,UPI,2025-02-08
561.0,Aryan,43.0,Male,Chennai,86720.0,T02508,P002,388.0,Credit Card,2025-07-19
229.0,Vivaan,37.0,Female,Bangalore,36911.0,,P004,1016.0,Credit Card,2025-06-22
523.0,Diya,43.0,Male,Ahmedabad,25206.0,,P006,898.0,Credit Card,2025-02-11
601.0,Vivaan,29.0,Male,Kolkata,57696.0,T02511,P005,2988.0,UPI,2025-05-11
517.0,Aryan,43.0,Male,Surat,66728.0,T02512,P004,2253.0,Credit Card,2025-06-28
850.0,Kabir,33.0,Female,Delhi,54263.0,T02513,P005,2993.0,UPI,2025-08-14
479.0,Isha,50.0,Female,Surat,57271.0,T02514,P002,1776.0,Credit Card,
193.0,Riya,38.0,Male,Kolkata,,T02515,P004,2962.0,Credit Card,2025-07-22
959.0,,50.0,Male,Pune,95199.0,,P006,1635.0,Cash,2025-03-26
,Aryan,56.0,Female,Delhi,47007.0,T02517,P002,2615.0,Debit Card,2025-03-13
482.0,Meera,59.0,Female,,96772.0,T02518,P001,1644.0,Credit Card,2025-10-08
775.0,,42.0,Female,Surat,38157.0,T02519,P006,2637.0,UPI,
678.0,Vivaan,23.0,Male,Surat,88112.0,T02520,P001,991.0,Credit Card,2025-03-30
269.0,Vivaan,55.0,Female,Bangalore,78051.0,T02521,P005,2497.0,Cash,
,Vivaan,20.0,Male,Pune,63094.0,T02522,P003,2454.0,Cash,2025-12-04
332.0,Aryan,43.0,Male,Ahmedabad,24535.0,T02523,P002,2887.0,Debit Card,2025-09-21
461.0,Aarav,34.0,,Pune,,T02524,P001,2568.0,Cash,2025-05-01
698.0,Diya,50.0,Male,Delhi,34746.0,T02525,P004,272.0,Cash,2025-01-04
576.0,Isha,39.0,Male,Mumbai,30207.0,T02526,P002,1595.0,UPI,2025-04-20
986.0,Riya,52.0,Female,Bangalore,81407.0,T02527,P003,2730.0,Credit Card,2025-10-16
383.0,Aarav,48.0,Male,Delhi,61340.0,T02528,P003,,Cash,2025-01-11
151.0,Kabir,41.0,,Bangalore,68671.0,T02529,P001,1692.0,Credit Card,2025-06-15
843.0,Diya,39.0,Female,Ahmedabad,39937.0,T02530,P002,1142.0,Debit Card,2025-04-26
,Diya,37.0,Male,Kolkata,29399.0,T02531,P004,644.0,UPI,2025-01-10
166.0,Diya,33.0,Male,Ahmedabad,96095.0,T02532,P001,2727.0,Debit Card,
619.0,Aryan,33.0,Female,Ahmedabad,88666.0,T02533,P003,196.0,UPI,2025-10-02
443.0,Kabir,,Female,Surat,58165.0,T02534,P005,,UPI,2025-10-10
862.0,Aarav,34.0,Male,Delhi,31179.0,T02535,P004,1131.0,Cash,2025-07-27
127.0,Diya,35.0,Male,Mumbai,66716.0,T02536,P006,,Cash,2025-02-02
929.0,Riya,18.0,Female,Delhi,89835.0,T02537,P005,2665.0,Credit Card,2025-10-24
317.0,Isha,22.0,Male,Mumbai,76911.0,T02538,P004,788.0,Credit Card,2025-12-04
847.0,Kabir,18.0,Female,Surat,70613.0,,P004,1259.0,UPI,2025-01-25
642.0,Aryan,,Male,Ahmedabad,62678.0,T02540,P003,779.0,Credit Card,2025-12-04
854.0,,48.0,Male,Surat,74816.0,T02541,P006,2770.0,UPI,2025-05-26
364.0,Aryan,56.0,Female,Bangalore,49455.0,T02542,,2146.0,Cash,2025-12-02
589.0,Isha,55.0,Female,Kolkata,32109.0,T02543,P001,846.0,Cash,2025-11-15
726.0,Vivaan,42.0,Male,Mumbai,22597.0,T02544,P003,2967.0,Cash,
813.0,Riya,33.0,Male,Bangalore,37040.0,T02545,P003,1982.0,Debit Card,2025-12-11
897.0,Isha,30.0,Male,Kolkata,64871.0,T02546,P003,2843.0,Credit Card,2025-09-18
657.0,Diya,29.0,Female,Mumbai,59080.0,T02547,P003,1862.0,Credit Card,2025-02-02
577.0,Kabir,39.0,Male,Bangalore,29777.0,T02548,P001,1563.0,Cash,
284.0,Meera,46.0,Female,Mumbai,60794.0,T02549,P006,1735.0,UPI,2025-06-22
127.0,Vivaan,34.0,Male,Pune,47703.0,T02550,P002,2373.0,UPI,2025-02-15
213.0,Vivaan,20.0,Male,Surat,76516.0,T02551,P005,1777.0,Debit Card,2025-11-19
556.0,Isha,40.0,Male,Ahmedabad,42257.0,T02552,P004,2384.0,UPI,2025-02-23
,Riya,27.0,Female,Bangalore,71672.0,,P005,1968.0,Credit Card,2025-09-29
107.0,Diya,58.0,Female,Pune,42113.0,T02554,P001,794.0,Debit Card,2025-05-08
686.0,Riya,54.0,Male,Kolkata,81756.0,T02555,P004,2745.0,Cash,2025-09-13
,Aarav,34.0,Female,Pune,81142.0,,P005,2708.0,Credit Card,2025-07-20
791.0,Aarav,19.0,Female,Pune,78847.0,T02557,P002,2904.0,Credit Card,2025-05-03
966.0,Kabir,39.0,Female,Chennai,,T02558,P005,1968.0,Credit Card,2025-05-16
743.0,Meera,18.0,Male,Pune,,T02559,P004,2407.0,Cash,2025-04-05
870.0,Aarav,58.0,Male,Delhi,42394.0,T02560,P003,353.0,Debit Card,
900.0,Diya,40.0,Female,Delhi,39159.0,,P002,2216.0,UPI,2025-03-22
628.0,Meera,47.0,Female,Kolkata,97061.0,T02562,P001,188.0,UPI,2025-07-27
413.0,Riya,38.0,Male,Kolkata,30532.0,T02563,P003,1330.0,Debit Card,2025-11-29
528.0,Kabir,30.0,Female,Mumbai,86540.0,,P006,2194.0,UPI,2025-04-20
762.0,Aryan,25.0,Male,Delhi,65482.0,T02565,P003,309.0,,2025-06-03
102.0,Riya,27.0,Female,Mumbai,94142.0,T02566,P004,1280.0,Debit Card,2025-09-18
862.0,Kabir,30.0,Male,Bangalore,25607.0,T02567,P004,678.0,UPI,2025-08-16
398.0,Kabir,52.0,Male,Surat,78382.0,T02568,P003,2342.0,Debit Card,2025-12-15
696.0,Vivaan,47.0,Male,Delhi,53617.0,T02569,P006,526.0,Credit Card,2025-11-12
245.0,Vivaan,55.0,Female,Chennai,70624.0,T02570,P005,1536.0,UPI,2025-11-26
376.0,Kabir,45.0,Male,Pune,27032.0,T02571,P002,1270.0,Debit Card,2025-09-16
860.0,Aryan,53.0,Female,Chennai,75264.0,T02572,P006,2894.0,UPI,2025-04-25
147.0,Meera,43.0,Male,Mumbai,,T02573,P001,580.0,Credit Card,2025-03-25
325.0,Meera,30.0,Female,Delhi,61632.0,T02574,P003,616.0,,2025-03-19
895.0,Kabir,44.0,,Pune,40054.0,T02575,P005,881.0,Debit Card,2025-04-14
122.0,Meera,21.0,Female,Bangalore,64518.0,T02576,P002,,Credit Card,2025-12-05
911.0,Riya,21.0,Female,,84094.0,T02577,P001,322.0,Cash,2025-01-09
373.0,Meera,30.0,Male,Delhi,53270.0,T02578,P001,1439.0,Credit Card,2025-10-29
132.0,Riya,27.0,Female,Kolkata,97078.0,T02579,P005,1150.0,Debit Card,2025-03-11
224.0,Diya,43.0,Female,Pune,40156.0,T02580,P001,1429.0,Cash,2025-05-04
329.0,Vivaan,36.0,Male,Chennai,66336.0,T02581,P001,1145.0,Debit Card,2025-02-09
714.0,Isha,55.0,Female,,84182.0,T02582,P002,2734.0,Credit Card,2025-07-28
110.0,Meera,25.0,Female,Mumbai,75107.0,T02583,P002,1966.0,Credit Card,2025-05-17
154.0,Kabir,43.0,Male,Kolkata,92577.0,T02584,P002,2483.0,Debit Card,2025-04-05
989.0,Vivaan,23.0,Male,,39924.0,T02585,P004,701.0,UPI,2025-02-28
532.0,Vivaan,36.0,Female,Kolkata,21095.0,T02586,P003,1905.0,Credit Card,2025-01-24
803.0,Meera,54.0,Female,Pune,86615.0,T02587,P006,1085.0,Debit Card,2025-08-11
477.0,Vivaan,49.0,Male,Ahmedabad,51153.0,T02588,P003,2060.0,Cash,2025-10-08
536.0,Aarav,19.0,Male,Surat,29001.0,T02589,,1060.0,,2025-09-06
159.0,Aryan,29.0,Male,Ahmedabad,51368.0,T02590,P002,1287.0,Debit Card,2025-08-21
206.0,,45.0,Female,Bangalore,78784.0,T02591,P001,2317.0,Cash,2025-11-13
964.0,Riya,39.0,Female,Bangalore,96120.0,,,2592.0,Debit Card,
876.0,Isha,23.0,,Bangalore,53359.0,T02593,P005,626.0,Debit Card,2025-06-25
727.0,Riya,25.0,Female,Kolkata,36571.0,T02594,P006,1692.0,Cash,2025-07-18
832.0,Vivaan,34.0,Male,Ahmedabad,28625.0,T02595,P006,2435.0,Debit Card,2025-02-24
606.0,Vivaan,30.0,Male,Mumbai,40566.0,T02596,P004,2977.0,Debit Card,2025-01-29
327.0,Meera,39.0,Male,Chennai,69984.0,T02597,P002,896.0,Debit Card,2025-02-17
499.0,Meera,22.0,Male,Bangalore,94489.0,T02598,P005,1798.0,,2025-07-21
195.0,Aryan,36.0,Male,Ahmedabad,41604.0,T02599,P003,,UPI,2025-06-22
,Aarav,30.0,Female,Mumbai,28007.0,T02600,P002,327.0,Debit Card,2025-10-08
609.0,Diya,57.0,Female,Mumbai,25782.0,T02601,P006,1334.0,Cash,2025-10-29
570.0,Vivaan,39.0,Female,Ahmedabad,51996.0,T02602,P004,632.0,Debit Card,2025-09-14
125.0,,36.0,Male,Chennai,39689.0,T02603,P004,1638.0,Debit Card,2025-12-13
618.0,Riya,58.0,Female,Mumbai,84226.0,T02604,P003,2943.0,Debit Card,2025-03-11
861.0,Kabir,23.0,Female,Surat,41942.0,T02605,P004,1948.0,Credit Card,2025-12-30
360.0,,40.0,Male,Bangalore,85277.0,T02606,P003,580.0,UPI,2025-05-24
823.0,,41.0,Female,Kolkata,68068.0,T02607,P001,2893.0,Debit Card,2025-11-29
256.0,Vivaan,29.0,Female,Surat,38756.0,T02608,P001,1992.0,Debit Card,2025-06-08
372.0,Diya,45.0,Female,,,T02609,P006,117.0,,2025-02-13
620.0,Diya,44.0,Female,Chennai,41346.0,T02610,P001,,Cash,2025-11-12
913.0,Kabir,35.0,Male,Delhi,87428.0,T02611,P002,1182.0,Credit Card,2025-12-19
216.0,Aarav,56.0,Female,Delhi,33418.0,T02612,P006,1314.0,Debit Card,2025-01-18
252.0,Diya,34.0,Female,Delhi,24833.0,T02613,P005,1802.0,Cash,2025-03-12
375.0,Diya,59.0,Male,Mumbai,20565.0,T02614,P001,2118.0,UPI,2025-12-16
264.0,Diya,29.0,Female,Mumbai,32834.0,T02615,P005,2414.0,,2025-11-13
541.0,Aarav,21.0,Female,Bangalore,,T02616,P005,259.0,Credit Card,2025-03-25
256.0,Diya,48.0,Female,Kolkata,37573.0,T02617,P004,802.0,Credit Card,2025-06-24
181.0,Isha,18.0,Male,Pune,66978.0,T02618,P005,2888.0,Cash,2025-03-27
409.0,Aarav,34.0,Female,Ahmedabad,81821.0,T02619,P006,1841.0,Credit Card,2025-04-15
380.0,Riya,52.0,Female,Chennai,74796.0,T02620,P005,1678.0,Debit Card,2025-04-21
705.0,Meera,30.0,Female,Ahmedabad,56735.0,T02621,P004,2454.0,Cash,2025-05-24
674.0,Aryan,35.0,Female,Surat,48460.0,T02622,P002,1799.0,Credit Card,2025-06-18
813.0,Diya,47.0,Male,Bangalore,51017.0,T02623,P003,332.0,Debit Card,2025-09-28
957.0,Kabir,57.0,Female,Kolkata,27634.0,T02624,P003,2824.0,Debit Card,2025-07-13
273.0,,59.0,Male,Mumbai,21391.0,T02625,P002,2992.0,Credit Card,2025-08-20
149.0,Kabir,58.0,Male,Chennai,47114.0,T02626,P006,2650.0,UPI,2025-08-11
979.0,Kabir,33.0,Female,Mumbai,84892.0,T02627,P003,1819.0,UPI,2025-07-04
732.0,Vivaan,23.0,,Bangalore,86267.0,T02628,P005,899.0,Debit Card,2025-12-30
707.0,Vivaan,27.0,Female,Pune,27025.0,T02629,P004,2293.0,Cash,2025-11-20
861.0,Kabir,26.0,Female,Bangalore,34961.0,T02630,P005,1387.0,Debit Card,2025-03-05
734.0,,24.0,Female,,56135.0,T02631,P002,1012.0,Cash,2025-07-13
501.0,Aryan,32.0,Male,Mumbai,90765.0,T02632,P003,2515.0,Debit Card,2025-01-04
748.0,Vivaan,23.0,Female,Ahmedabad,24261.0,T02633,P001,1149.0,,2025-01-17
811.0,Aryan,41.0,Male,Delhi,21115.0,T02634,P002,582.0,UPI,2025-01-31
228.0,,,Male,Pune,89109.0,T02635,P003,2547.0,UPI,2025-07-26
728.0,Diya,35.0,Female,Surat,76174.0,T02636,P004,2248.0,UPI,2025-11-14
938.0,Kabir,58.0,Male,Bangalore,49430.0,T02637,P002,262.0,Debit Card,2025-06-22
620.0,Diya,52.0,Male,Mumbai,,T02638,P002,2528.0,UPI,2025-12-24
330.0,Diya,26.0,Male,Delhi,21995.0,T02639,P005,2034.0,Cash,2025-01-21
289.0,Vivaan,52.0,Female,Bangalore,94034.0,T02640,P006,1462.0,Cash,2025-02-24
514.0,Kabir,40.0,Female,Ahmedabad,28524.0,T02641,P003,,Cash,2025-07-12
813.0,Diya,46.0,Female,Ahmedabad,67703.0,T02642,P006,1532.0,Debit Card,2025-08-03
366.0,Riya,45.0,Male,Bangalore,68591.0,T02643,P001,334.0,Credit Card,2025-07-03
